issue_id,label,label_short,system_component,issue_type,severity,confidence,affected_engines,affected_years,onset_km_range,symptom,cause,fix,warning_signs,inspection_advice,mention_count,distinct_channel_count,source_videos,source,data_quality,notes,corroboration_count
fuel_pump_nickel_plating_flaking,Fuel pump nickel plating flaking and recall,Fuel Pump Issues,fuel,chronic_failure,high,medium,"[""all""]",2015,,Fuel pump fails due to flaking nickel plating. Potential fire hazard due to accumulation in the fuel tank suction pump.,Degradation of nickel plating inside fuel pump. Design or manufacturing flaw leading to recall.,Replace the fuel pump assembly. Check for and address any open recalls.,"[""Engine stalling"", ""Loss of power"", ""Fuel delivery issues""]","Check service history for fuel pump replacement, especially on 2015 models. Check for any open recalls related to the fuel system.",2,1,"[{""video_id"": ""nQ13NQhis_E"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}, {""video_id"": ""2X5bj2gX5z4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,Merged fuel pump flaking and fuel tank suction pump recall issues. Specific to 2015 model year mention for flaking.,2
carbon_buildup_intake_valves,Carbon buildup on intake valves from direct injection,Carbon Buildup,engine,chronic_failure,medium,high,"[""1.0_TSI"", ""1.2_TSI"", ""1.4_TSI"", ""1.5_TSI"", ""2.0_TSI""]",,,"Reduced engine performance, rough idle, or misfires due to carbon deposits on intake valves.",Direct injection fuel system,Intake valve cleaning (walnut blasting),"[""Rough idle"", ""Loss of power"", ""Misfires""]",Check for rough idle or performance loss; consider valve inspection if high mileage.,2,1,"[{""video_id"": ""FxfcS30ulZ4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""list_format""}, {""video_id"": ""4f1aVIA801g"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""organic""}]",youtube,high,Common in direct injection petrol engines without port injection.,2
carbon_buildup_intake_valves,Carbon buildup on intake valves from direct injection,Carbon Buildup,engine,chronic_failure,medium,high,"[""1.0_TSI"", ""1.2_TSI"", ""1.4_TSI"", ""1.5_TSI"", ""2.0_TSI""]",,,"Reduced engine performance, rough idle, or misfires due to carbon deposits on intake valves.",Direct injection fuel system,Intake valve cleaning (walnut blasting),"[""Rough idle"", ""Loss of power"", ""Misfires""]",Check for rough idle or performance loss; consider valve inspection if high mileage.,2,1,"[{""video_id"": ""FxfcS30ulZ4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""list_format""}, {""video_id"": ""4f1aVIA801g"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""organic""}]",youtube,high,Common in direct injection petrol engines without port injection.,2
timing_chain_tensioner_failure,Timing chain tensioner failure on TSI engines,Timing Chain Tensioner,engine,chronic_failure,high,high,"[""1.2_TSI"", ""1.4_TSI"", ""1.8_TSI"", ""2.0_TSI""]",,,"Rattling noise from engine, potential for catastrophic engine failure if timing chain jumps.",Faulty tensioner design,Replace timing chain and tensioner,"[""Engine rattling on startup"", ""Timing-related noise""]",Listen for rattling on cold start; check service history for tensioner replacement.,2,1,"[{""video_id"": ""FxfcS30ulZ4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""list_format""}, {""video_id"": ""4f1aVIA801g"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""organic""}]",youtube,high,Critical issue; can lead to engine destruction if not addressed.,2
ea288_timing_belt_side_issues,EA288 diesel timing belt side component failures,Timing Belt Issues,engine,chronic_failure,high,high,"[""1.6_TDI"", ""2.0_TDI""]",,"before 200,000 km","Strange hissing, chirping, or squeaking noises from timing belt area after cold start; coolant leak or failure; oil leak from front crankshaft seal; belt particles clogging oil strainer leading to low oil pressure.","Premature failure of timing belt tensioner, water pump seal, front crankshaft seal, or oil pump belt disintegration.","Replace timing belt and tensioner assembly, water pump, front crankshaft seal, oil pump belt, and clean oil strainer.","[""Hissing or squeaking noise on cold start"", ""Coolant leak"", ""Overheating"", ""Oil spots under car"", ""Low oil pressure warning"", ""Engine noise""]",Listen for unusual noises from timing belt cover on startup; check for coolant and oil leaks around timing belt area; inspect oil pump belt condition and oil for debris.,1,1,"[{""video_id"": ""ce2WTs_uBos"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,"Consolidates premature timing belt tensioner failure, water pump failure, front crankshaft seal oil leak, and oil pump belt disintegration from the same source video.",1
wiper_smearing,Driver's side wiper smears windscreen,Wiper smear,body,wear_item,low,high,"[""all""]",,,The driver's side wiper can smear the windscreen when it rains.,Worn wiper blade or improper arm alignment.,Replace wiper blade or adjust wiper arm.,"[""Streaking"", ""Reduced visibility""]",Test wipers in wet conditions during pre-purchase inspection.,1,1,"[{""video_id"": ""TPoLnxbsqUE"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,high,,1
coolant_degradation_clogging,Coolant degradation and clogging,Coolant Clogging,cooling,chronic_failure,medium,high,"[""1.6_TDI"", ""2.0_TDI""]",,,"Coolant is dark with deposits, causing clogging of the heater core and potential overheating.",Coolant degradation and deposit formation,Flush cooling system and replace coolant,"[""Poor heater performance"", ""Overheating"", ""Discolored coolant""]",Inspect coolant color and clarity; check for overheating history,1,1,"[{""video_id"": ""ce2WTs_uBos"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,,1
oil_pump_belt_disintegration,Oil pump belt disintegration clogging oil strainer,Oil Pump Belt,engine,chronic_failure,high,high,"[""1.6_TDI"", ""2.0_TDI""]",,,"Belt particles clog the oil strainer, leading to lower oil pressure.",Belt disintegration,Replace oil pump belt and clean oil strainer,"[""Low oil pressure warning"", ""Engine noise""]",Inspect oil pump belt condition during service; check for debris in oil,1,1,"[{""video_id"": ""ce2WTs_uBos"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,,1
front_crankshaft_seal_oil_leak,Front crankshaft seal oil leak,Crankshaft Seal Leak,engine,fluid_leak,medium,high,"[""1.6_TDI"", ""2.0_TDI""]",,,Oil leak from the front crankshaft seal on the timing belt side.,Seal failure,Replace front crankshaft seal,"[""Oil spots under car"", ""Low oil level""]",Check for oil leaks around the timing belt cover area,1,1,"[{""video_id"": ""ce2WTs_uBos"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,,1
coolant_degradation_clogging,Coolant degradation and clogging,Coolant Clogging,cooling,chronic_failure,medium,high,"[""1.6_TDI"", ""2.0_TDI""]",,,"Coolant is dark with deposits, causing clogging of the heater core and potential overheating.",Coolant degradation and deposit formation,Flush cooling system and replace coolant,"[""Poor heater performance"", ""Overheating"", ""Discolored coolant""]",Inspect coolant color and clarity; check for overheating history,1,1,"[{""video_id"": ""ce2WTs_uBos"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,,1
premature_front_wheel_bearing_failure,Premature front wheel bearing failure,Wheel Bearing,suspension,wear_item,medium,high,"[""all""]",,,Hearing a groaning sound while driving.,Premature bearing wear,Replace front wheel bearing,"[""Groaning or humming noise from wheels""]","Listen for unusual noises while driving, especially when turning",1,1,"[{""video_id"": ""nQ13NQhis_E"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,,1
premature_front_wheel_bearing_failure,Premature front wheel bearing failure,Wheel Bearing,suspension,wear_item,medium,high,"[""all""]",,,Hearing a groaning sound while driving.,Premature bearing wear,Replace front wheel bearing,"[""Groaning or humming noise from wheels""]","Listen for unusual noises while driving, especially when turning",1,1,"[{""video_id"": ""nQ13NQhis_E"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,,1
front_strut_top_mount_wear,Front strut top mount wear,Top Mount Wear,suspension,wear_item,low,high,"[""1.8_TSI"", ""2.0_TSI""]",,,"Creaking or knocking noises from the front suspension, indicating worn top mounts or bearings.",Wear and tear,Replace top mounts,"[""Creaking noise"", ""Knocking noise""]",Listen for noises when turning or going over bumps.,1,1,"[{""video_id"": ""2JvUhYwgEGM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""organic""}]",youtube,medium,,1
turbo_failure_stop_start,Turbo failure due to stop/start,Turbo Failure,engine,chronic_failure,high,high,"[""CJXC""]",2013 and 2014,,Turbo failure caused by stop/start function leading to lubrication issues and overheating.,Stop/start system lubrication issues,"Replace turbo, disable stop/start","[""Loss of power"", ""Turbo noise""]",Check turbo for signs of failure and ask about stop/start usage.,1,1,"[{""video_id"": ""04rxrrv6yyE"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""organic""}]",youtube,medium,,1
front_strut_top_mount_wear,Front strut top mount wear,Top Mount Wear,suspension,wear_item,low,high,"[""1.8_TSI"", ""2.0_TSI""]",,,"Creaking or knocking noises from the front suspension, indicating worn top mounts or bearings.",Wear and tear,Replace top mounts,"[""Creaking noise"", ""Knocking noise""]",Listen for noises when turning or going over bumps.,1,1,"[{""video_id"": ""2JvUhYwgEGM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""organic""}]",youtube,medium,,1
dpf_clogging_tdi,DPF clogging on diesel engines,DPF Clogging,exhaust,chronic_failure,medium,high,"[""1.6_TDI"", ""2.0_TDI""]",,,"Frequent regeneration requests, loss of power, and warning lights due to filter clogging, especially with short trips.",Short trip driving preventing regeneration,Forced regeneration or DPF replacement,"[""DPF warning light"", ""Reduced power"", ""Increased fuel consumption""]",Check for DPF warning lights or recent regenerations; avoid diesels for city driving.,1,1,"[{""video_id"": ""FxfcS30ulZ4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""list_format""}]",youtube,medium,Common in urban use patterns.,1
dpf_clogging_tdi,DPF clogging on diesel engines,DPF Clogging,exhaust,chronic_failure,medium,high,"[""1.6_TDI"", ""2.0_TDI""]",,,"Frequent regeneration requests, loss of power, and warning lights due to filter clogging, especially with short trips.",Short trip driving preventing regeneration,Forced regeneration or DPF replacement,"[""DPF warning light"", ""Reduced power"", ""Increased fuel consumption""]",Check for DPF warning lights or recent regenerations; avoid diesels for city driving.,1,1,"[{""video_id"": ""FxfcS30ulZ4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""list_format""}]",youtube,medium,Common in urban use patterns.,1
egr_cooler_failure,EGR cooler failure and soot buildup,EGR Cooler Failure,exhaust,chronic_failure,medium,high,"[""1.6_TDI"", ""2.0_TDI""]",,,"Reduced performance, excessive smoke, and coolant contamination from EGR cooler leaks or soot buildup.",Soot accumulation or cooler leaks,Clean or replace EGR cooler,"[""White smoke"", ""Coolant loss"", ""Performance drop""]",Check for coolant contamination or soot in EGR system.,1,1,"[{""video_id"": ""FxfcS30ulZ4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""list_format""}]",youtube,medium,,1
adblue_system_faults,AdBlue system faults and sensor issues,AdBlue Faults,exhaust,sensor_fault,medium,high,"[""2.0_TDI""]",,,"AdBlue warning lights, countdown to no-start, and reduced performance due to faulty injectors, pumps, or level sensors.",Faulty AdBlue components or sensors,"Diagnose and replace faulty component (injector, pump, sensor)","[""AdBlue warning"", ""Countdown message"", ""Reduced power""]",Check for AdBlue system warnings and ensure tank is filled.,1,1,"[{""video_id"": ""FxfcS30ulZ4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""list_format""}]",youtube,medium,Can prevent engine start if not resolved.,1
turbo_wastegate_rattle,Turbocharger wastegate rattle,Wastegate Rattle,engine,noise,low,high,"[""1.4_TSI"", ""1.8_TSI"", ""2.0_TSI""]",,,Metallic rattling noise from turbo area during acceleration or deceleration due to worn wastegate linkage.,Worn wastegate linkage or actuator,Replace turbocharger or repair linkage,"[""Rattling from turbo"", ""Noise on throttle change""]",Listen for rattling during acceleration/deceleration.,1,1,"[{""video_id"": ""FxfcS30ulZ4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""list_format""}]",youtube,medium,Annoying but not always critical.,1
egr_cooler_failure,EGR cooler failure and soot buildup,EGR Cooler Failure,exhaust,chronic_failure,medium,high,"[""1.6_TDI"", ""2.0_TDI""]",,,"Reduced performance, excessive smoke, and coolant contamination from EGR cooler leaks or soot buildup.",Soot accumulation or cooler leaks,Clean or replace EGR cooler,"[""White smoke"", ""Coolant loss"", ""Performance drop""]",Check for coolant contamination or soot in EGR system.,1,1,"[{""video_id"": ""FxfcS30ulZ4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""list_format""}]",youtube,medium,,1
adblue_system_faults,AdBlue system faults and sensor issues,AdBlue Faults,exhaust,sensor_fault,medium,high,"[""2.0_TDI""]",,,"AdBlue warning lights, countdown to no-start, and reduced performance due to faulty injectors, pumps, or level sensors.",Faulty AdBlue components or sensors,"Diagnose and replace faulty component (injector, pump, sensor)","[""AdBlue warning"", ""Countdown message"", ""Reduced power""]",Check for AdBlue system warnings and ensure tank is filled.,1,1,"[{""video_id"": ""FxfcS30ulZ4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""list_format""}]",youtube,medium,Can prevent engine start if not resolved.,1
turbo_wastegate_rattle,Turbocharger wastegate rattle,Wastegate Rattle,engine,noise,low,high,"[""1.4_TSI"", ""1.8_TSI"", ""2.0_TSI""]",,,Metallic rattling noise from turbo area during acceleration or deceleration due to worn wastegate linkage.,Worn wastegate linkage or actuator,Replace turbocharger or repair linkage,"[""Rattling from turbo"", ""Noise on throttle change""]",Listen for rattling during acceleration/deceleration.,1,1,"[{""video_id"": ""FxfcS30ulZ4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""list_format""}]",youtube,medium,Annoying but not always critical.,1
timing_cover_oil_leak_1_8_tsi,Oil leak from upper timing cover,Timing cover leak,engine,fluid_leak,low,high,"[""1.8_TSI""]",,,Oil leak originating from the upper timing chain cover area.,,,"[""Oil leak from timing cover""]",Inspect upper timing cover area for oil residue.,1,1,"[{""video_id"": ""4f1aVIA801g"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
turbo_wastegate_actuator_failure,Turbo wastegate actuator failure,Wastegate failure,engine,sensor_fault,medium,high,"[""1.2_TSI"", ""1.4_TSI""]",,,"Loss of turbo boost pressure, reduced power, or check engine light due to a failed wastegate actuator.",Failed wastegate actuator,,"[""Loss of boost"", ""Reduced power"", ""Check engine light""]",Check for boost pressure issues and diagnostic trouble codes.,1,1,"[{""video_id"": ""4f1aVIA801g"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
timing_chain_tensioner_wear_1_8_tsi,Timing chain tensioner wear,Tensioner wear,engine,wear_item,high,high,"[""1.8_TSI""]",,,"Rattling noise at cold start, indicating potential excessive wear or failure of the timing chain tensioner.",Excessive wear or failure,,"[""Rattling noise at cold start""]",Listen for rattling noise during cold start; check timing chain tensioner condition.,1,1,"[{""video_id"": ""4f1aVIA801g"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
timing_chain_tensioner_wear_1_8_tsi,Timing chain tensioner wear,Tensioner wear,engine,wear_item,high,high,"[""1.8_TSI""]",,,"Rattling noise at cold start, indicating potential excessive wear or failure of the timing chain tensioner.",Excessive wear or failure,,"[""Rattling noise at cold start""]",Listen for rattling noise during cold start; check timing chain tensioner condition.,1,1,"[{""video_id"": ""4f1aVIA801g"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
turbo_wastegate_actuator_failure,Turbo wastegate actuator failure,Wastegate failure,engine,sensor_fault,medium,high,"[""1.2_TSI"", ""1.4_TSI""]",,,"Loss of turbo boost pressure, reduced power, or check engine light due to a failed wastegate actuator.",Failed wastegate actuator,,"[""Loss of boost"", ""Reduced power"", ""Check engine light""]",Check for boost pressure issues and diagnostic trouble codes.,1,1,"[{""video_id"": ""4f1aVIA801g"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
timing_cover_oil_leak_1_8_tsi,Oil leak from upper timing cover,Timing cover leak,engine,fluid_leak,low,high,"[""1.8_TSI""]",,,Oil leak originating from the upper timing chain cover area.,,,"[""Oil leak from timing cover""]",Inspect upper timing cover area for oil residue.,1,1,"[{""video_id"": ""4f1aVIA801g"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
turbocharger_seal_failure,Turbocharger to manifold seal failure,Turbo seal failure,engine,chronic_failure,high,high,"[""2.0_TSI""]",2015 to 2017,,Turbo failure on specific 702N unit due to seal weakness.,Seal weakness on 702N turbo unit,,"[""Turbo failure symptoms""]",Check turbo unit model and for signs of failure.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,Specific to 702N turbo unit.,1
turbocharger_seal_failure,Turbocharger to manifold seal failure,Turbo seal failure,engine,chronic_failure,high,high,"[""2.0_TSI""]",2015 to 2017,,Turbo failure on specific 702N unit due to seal weakness.,Seal weakness on 702N turbo unit,,"[""Turbo failure symptoms""]",Check turbo unit model and for signs of failure.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,Specific to 702N turbo unit.,1
