issue_id,label,label_short,system_component,issue_type,severity,confidence,affected_engines,affected_years,onset_km_range,symptom,cause,fix,warning_signs,inspection_advice,mention_count,distinct_channel_count,source_videos,source,data_quality,notes,corroboration_count
throttle_pedal_response_loss,"Sloppy throttle response, power loss",Throttle response loss,electrical,intermittent_fault,high,medium,"[""2.0_TDI_PD""]",,,"Driver notices a sudden, significant loss of throttle response and power, feeling like a sponge between the foot and pedal.",,,[],Test drive for throttle response.,1,1,"[{""video_id"": ""KLylVRC4sSE"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
fuel_quality_sensitivity,Sensitivity to low-quality fuel,Fuel sensitivity,fuel,other,low,medium,"[""1.4_TSI""]",,,Engine performance and economy suffer if lower octane or supermarket fuel is used.,Engine tuning and fuel system sensitivity.,"Use higher octane, quality fuel.","[""Reduced performance"", ""Poor fuel economy""]",Ask about fuel used by previous owner.,1,1,"[{""video_id"": ""V3O6BHi2-pg"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
radio_battery_drain,"Radio turns on, drains battery",Radio battery drain,electrical,intermittent_fault,medium,medium,"[""1.9_TDI""]",,,"The radio turns on after locking the car if no CD is in the player, which can drain the battery.",Radio software or electrical fault.,Remove CD or replace/update radio unit.,"[""Radio stays on after locking"", ""Flat battery""]",Check radio operation after locking car.,1,1,"[{""video_id"": ""15xeRnfHvS8"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
door_wiring_harness_failure,Door wiring harness breakage,Door harness failure,electrical,chronic_failure,medium,high,"[""1.9_TDI""]",,,Door module functions intermittently or fail due to broken wires in the door harness.,Fatigue from repeated door opening/closing.,Repair or replace the door wiring harness.,"[""Intermittent window/lock/mirror operation"", ""Door control module errors""]",Check for fault codes related to door modules and test all door functions repeatedly.,1,1,"[{""video_id"": ""EpgWWrcrYnk"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
noisy_rattling_flywheel,Noisy rattling dual mass flywheel,Flywheel rattle,gearbox,noise,high,medium,"[""1.9_TDI"", ""2.0_TDI_PD""]",,,The driver notices a judder or noisy rattling from the dual mass flywheel.,Wear or failure of the dual mass flywheel damping springs.,Replace the dual mass flywheel and often the clutch.,"[""Rattling noise at idle"", ""Judder during clutch engagement""]",Listen for rattles at idle with clutch engaged and disengaged.,1,1,"[{""video_id"": ""actmbuVmHeA"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
electrical_fault_cut_out,Random engine cut-out fault,Engine cut-out,electrical,intermittent_fault,high,medium,[],,,The engine cuts out randomly without warning and then cannot be restarted.,"Possible fuel pump relay, crank sensor, or main electrical fault.","Diagnose electrical supply, relays, and sensors.","[""Intermittent stalling"", ""No-start condition after stalling""]",Check for fault codes and inspect fuel pump relay and crank sensor connections.,1,1,"[{""video_id"": ""actmbuVmHeA"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,low,Engine specificity not provided.,1
blower_motor_noise,Noisy blower motor,Blower noise,electrical,noise,low,medium,[],,,The driver hears a grumble or noise from the blower motor.,Worn motor bearings or debris in the fan.,Clean or replace the blower motor.,"[""Rumbling or grinding noise from dash vents""]",Test blower at all speeds for unusual noises.,1,1,"[{""video_id"": ""actmbuVmHeA"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,low,Engine specificity not provided.,1
rear_wiper_stalk_failure,Rear wiper stalk circuit failure,Rear wiper stalk,electrical,sensor_fault,low,high,"[""1.9_TDI""]",,,"Rear wiper does not operate from the stalk, but the motor works when actuated via diagnostics.",Fault in the stalk switch or its wiring circuit.,Replace or repair the wiper stalk assembly.,"[""Rear wiper inoperative from stalk"", ""Intermittent operation""]",Test rear wiper function from the stalk and check for related fault codes.,1,1,"[{""video_id"": ""EpgWWrcrYnk"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
reverse_light_switch_failure,Reverse light switch failure,Reverse light switch,electrical,sensor_fault,low,high,"[""1.9_TDI""]",,,Reverse lights do not illuminate due to a faulty or disconnected gearbox switch.,Failed reverse light switch on the gearbox.,Replace the reverse light switch.,"[""Reverse lights not working"", ""No illumination when in reverse""]",Check reverse light operation and inspect switch connection on gearbox.,1,1,"[{""video_id"": ""EpgWWrcrYnk"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
rust_front_wings,Front wing rust through,Front wing rust,body,structural,medium,high,"[""1.4"", ""1.4_FSI"", ""1.4_TSI"", ""1.6"", ""1.6_FSI"", ""1.9_TDI"", ""2.0_FSI"", ""2.0_SDI"", ""2.0_TDI_PD"", ""2.0_TFSI"", ""3.2_R32""]",,,Front wing is completely rusted through.,,,[],Check front wheel arches and wing edges for bubbling paint or corrosion.,1,1,"[{""video_id"": ""DTw2c5EAbkY"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
noisy_rattling_flywheel,Noisy rattling dual mass flywheel,Flywheel rattle,gearbox,noise,high,medium,"[""1.9_TDI"", ""2.0_TDI_PD""]",,,The driver notices a judder or noisy rattling from the dual mass flywheel.,Wear or failure of the dual mass flywheel damping springs.,Replace the dual mass flywheel and often the clutch.,"[""Rattling noise at idle"", ""Judder during clutch engagement""]",Listen for rattles at idle with clutch engaged and disengaged.,1,1,"[{""video_id"": ""actmbuVmHeA"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
timing_belt_failure,Timing belt failure,Timing belt,engine,chronic_failure,high,medium,"[""2.0_TFSI""]",,,Engine cut out on motorway and timing belt is found to be very loose.,Belt wear or tensioner failure,Replace timing belt and tensioner,[],Check service history for belt replacement interval adherence.,1,1,"[{""video_id"": ""DTw2c5EAbkY"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,Applies to belt-driven EA113 engine family.,1
coil_pack_failure,Ignition coil pack failure,Coil pack,electrical,intermittent_fault,medium,high,"[""1.6_FSI""]",2005,,"Severe engine misfire and shaking, with flashing engine management light.",,Replace faulty coil pack,"[""Misfire under load"", ""Flashing check engine light""]",,1,1,"[{""video_id"": ""Ka4-WywWG9U"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
side_airbag_crash_sensor_failure,Side airbag crash sensor failure,Airbag sensor,electrical,sensor_fault,high,high,"[""1.9_TDI""]",,,Airbag warning light illuminates due to a faulty side crash sensor.,Faulty side impact crash sensor.,Replace the faulty side crash sensor.,"[""Airbag warning light on""]","Scan for airbag fault codes, commonly related to side crash sensors.",1,1,"[{""video_id"": ""EpgWWrcrYnk"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
rear_wiper_stalk_failure,Rear wiper stalk circuit failure,Rear wiper stalk,electrical,sensor_fault,low,high,"[""1.9_TDI""]",,,"Rear wiper does not operate from the stalk, but the motor works when actuated via diagnostics.",Fault in the stalk switch or its wiring circuit.,Replace or repair the wiper stalk assembly.,"[""Rear wiper inoperative from stalk"", ""Intermittent operation""]",Test rear wiper function from the stalk and check for related fault codes.,1,1,"[{""video_id"": ""EpgWWrcrYnk"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
reverse_light_switch_failure,Reverse light switch failure,Reverse light switch,electrical,sensor_fault,low,high,"[""1.9_TDI""]",,,Reverse lights do not illuminate due to a faulty or disconnected gearbox switch.,Failed reverse light switch on the gearbox.,Replace the reverse light switch.,"[""Reverse lights not working"", ""No illumination when in reverse""]",Check reverse light operation and inspect switch connection on gearbox.,1,1,"[{""video_id"": ""EpgWWrcrYnk"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
brake_pad_sensor_connector_failure,Brake pad sensor connector failure,Brake sensor connector,brakes,sensor_fault,low,high,"[""1.9_TDI""]",,,Brake pad warning light remains on despite new pads due to broken sensor connector terminals.,Broken or corroded terminals in the brake pad wear sensor connector.,Repair or replace the sensor connector.,"[""Brake pad warning light illuminated with new pads""]",Inspect the brake pad wear sensor connector for damage during pad replacement.,1,1,"[{""video_id"": ""EpgWWrcrYnk"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
electrical_fault_cut_out,Random engine cut-out fault,Engine cut-out,electrical,intermittent_fault,high,medium,[],,,The engine cuts out randomly without warning and then cannot be restarted.,"Possible fuel pump relay, crank sensor, or main electrical fault.","Diagnose electrical supply, relays, and sensors.","[""Intermittent stalling"", ""No-start condition after stalling""]",Check for fault codes and inspect fuel pump relay and crank sensor connections.,1,1,"[{""video_id"": ""actmbuVmHeA"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,low,Engine specificity not provided.,1
blower_motor_noise,Noisy blower motor,Blower noise,electrical,noise,low,medium,[],,,The driver hears a grumble or noise from the blower motor.,Worn motor bearings or debris in the fan.,Clean or replace the blower motor.,"[""Rumbling or grinding noise from dash vents""]",Test blower at all speeds for unusual noises.,1,1,"[{""video_id"": ""actmbuVmHeA"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,low,Engine specificity not provided.,1
rust_front_wings,Front wing rust through,Front wing rust,body,structural,medium,high,"[""1.4"", ""1.4_FSI"", ""1.4_TSI"", ""1.6"", ""1.6_FSI"", ""1.9_TDI"", ""2.0_FSI"", ""2.0_SDI"", ""2.0_TDI_PD"", ""2.0_TFSI"", ""3.2_R32""]",,,Front wing is completely rusted through.,,,[],Check front wheel arches and wing edges for bubbling paint or corrosion.,1,1,"[{""video_id"": ""DTw2c5EAbkY"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
timing_belt_failure,Timing belt failure,Timing belt,engine,chronic_failure,high,medium,"[""2.0_TFSI""]",,,Engine cut out on motorway and timing belt is found to be very loose.,Belt wear or tensioner failure,Replace timing belt and tensioner,[],Check service history for belt replacement interval adherence.,1,1,"[{""video_id"": ""DTw2c5EAbkY"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,Applies to belt-driven EA113 engine family.,1
diverter_valve_failure,Diverter valve diaphragm failure,Diverter valve,engine,chronic_failure,medium,high,"[""2.0_TFSI""]",,,Car feels underpowered and does not boost properly.,Failed diaphragm in diverter valve,Replace diverter valve,"[""Lack of turbo boost"", ""Whistling or hissing noises""]",,1,1,"[{""video_id"": ""AbWMQSN1bVA"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
coil_pack_failure,Ignition coil pack failure,Coil pack,electrical,intermittent_fault,medium,high,"[""1.6_FSI""]",2005,,"Severe engine misfire and shaking, with flashing engine management light.",,Replace faulty coil pack,"[""Misfire under load"", ""Flashing check engine light""]",,1,1,"[{""video_id"": ""Ka4-WywWG9U"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
carbon_buildup_spark_plugs,Spark plug carbon buildup,Carbon fouling,engine,wear_item,low,medium,"[""1.6_FSI""]",2005,,"Spark plugs are carboned up, though not wet with oil or fuel.",Incomplete combustion or rich fuel mixture,Clean or replace spark plugs,"[""Rough idle"", ""Reduced fuel economy""]",,1,1,"[{""video_id"": ""Ka4-WywWG9U"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
oxygen_sensor_fault,O2 sensor fault code,O2 sensor,exhaust,sensor_fault,low,medium,"[""1.6_FSI""]",2005,,Engine management light comes on with a P2211 code for the oxygen sensor.,Faulty oxygen sensor,Replace oxygen sensor,"[""Check engine light"", ""Possible fuel trim issues""]",,1,1,"[{""video_id"": ""Ka4-WywWG9U"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
engine_cover_breather_pipe_breakage,Engine cover breather pipe breakage,Breather pipe,engine,wear_item,low,medium,"[""1.6_FSI""]",2005,,"One of the pipes on the engine cover is already broken, making removal difficult.",Age and heat degradation,Replace broken breather pipe,[],Inspect plastic engine cover pipes for brittleness.,1,1,"[{""video_id"": ""Ka4-WywWG9U"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
oil_leak_lambda_sensor,Oil leak near lambda sensor,Oil leak,engine,fluid_leak,medium,medium,"[""1.6_FSI""]",2005,,A lot of oil is dripping down near the lambda sensor plug.,Possible valve cover gasket or other seal leak,Trace and repair source of oil leak,"[""Oil drips on driveway"", ""Burning oil smell""]",Check area around lambda sensor and valve cover for oil residue.,1,1,"[{""video_id"": ""Ka4-WywWG9U"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
brake_pad_sensor_connector_failure,Brake pad sensor connector failure,Brake sensor connector,brakes,sensor_fault,low,high,"[""1.9_TDI""]",,,Brake pad warning light remains on despite new pads due to broken sensor connector terminals.,Broken or corroded terminals in the brake pad wear sensor connector.,Repair or replace the sensor connector.,"[""Brake pad warning light illuminated with new pads""]",Inspect the brake pad wear sensor connector for damage during pad replacement.,1,1,"[{""video_id"": ""EpgWWrcrYnk"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
side_airbag_crash_sensor_failure,Side airbag crash sensor failure,Airbag sensor,electrical,sensor_fault,high,high,"[""1.9_TDI""]",,,Airbag warning light illuminates due to a faulty side crash sensor.,Faulty side impact crash sensor.,Replace the faulty side crash sensor.,"[""Airbag warning light on""]","Scan for airbag fault codes, commonly related to side crash sensors.",1,1,"[{""video_id"": ""EpgWWrcrYnk"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
diverter_valve_failure,Diverter valve diaphragm failure,Diverter valve,engine,chronic_failure,medium,high,"[""2.0_TFSI""]",,,Car feels underpowered and does not boost properly.,Failed diaphragm in diverter valve,Replace diverter valve,"[""Lack of turbo boost"", ""Whistling or hissing noises""]",,1,1,"[{""video_id"": ""AbWMQSN1bVA"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
pcv_valve_failure,PCV valve failure,PCV valve,engine,chronic_failure,medium,high,"[""2.0_TFSI""]",,,Boost leak and car not boosting correctly.,Faulty Positive Crankcase Ventilation valve,Replace PCV valve,"[""Boost pressure loss"", ""Oil consumption""]",,1,1,"[{""video_id"": ""AbWMQSN1bVA"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
vacuum_pump_oil_leak,Vacuum pump oil leak,Vacuum pump leak,engine,fluid_leak,medium,high,"[""2.0_TFSI""]",,,Oil leaking on the right-hand side of the engine.,Vacuum pump seal failure,Replace vacuum pump or seal,"[""Oil spot under car"", ""Reduced brake booster assistance""]",Inspect vacuum pump area on engine for oil accumulation.,1,1,"[{""video_id"": ""AbWMQSN1bVA"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
cam_follower_wear,High-pressure fuel pump cam follower wear,Cam follower wear,fuel,wear_item,high,high,"[""2.0_TFSI""]",,,"Can cause severe engine damage if it fails, often requiring preventative replacement.",,,[],,1,1,"[{""video_id"": ""AbWMQSN1bVA"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
exhaust_back_box_failure,Exhaust back box breakage,Exhaust breakage,exhaust,structural,medium,high,"[""2.0_TFSI""]",,,The exhaust back box broke off.,,,[],,1,1,"[{""video_id"": ""AbWMQSN1bVA"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
thermostat_failure,Thermostat failure,Thermostat failure,cooling,chronic_failure,medium,high,"[""2.0_TFSI""]",,,Car does not reach or maintain proper operating temperature (90 degrees).,,,[],,1,1,"[{""video_id"": ""AbWMQSN1bVA"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
carbon_buildup_spark_plugs,Spark plug carbon buildup,Carbon fouling,engine,wear_item,low,medium,"[""1.6_FSI""]",2005,,"Spark plugs are carboned up, though not wet with oil or fuel.",Incomplete combustion or rich fuel mixture,Clean or replace spark plugs,"[""Rough idle"", ""Reduced fuel economy""]",,1,1,"[{""video_id"": ""Ka4-WywWG9U"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
oxygen_sensor_fault,O2 sensor fault code,O2 sensor,exhaust,sensor_fault,low,medium,"[""1.6_FSI""]",2005,,Engine management light comes on with a P2211 code for the oxygen sensor.,Faulty oxygen sensor,Replace oxygen sensor,"[""Check engine light"", ""Possible fuel trim issues""]",,1,1,"[{""video_id"": ""Ka4-WywWG9U"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
engine_cover_pipe_breakage,Engine cover breather pipe breakage,Breather pipe,engine,wear_item,low,medium,"[""1.6_FSI""]",2005,,"One of the pipes on the engine cover is already broken, making removal difficult.",Age and heat degradation,Replace broken breather pipe,[],Inspect plastic engine cover pipes for brittleness.,1,1,"[{""video_id"": ""Ka4-WywWG9U"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
oil_leak_lambda_sensor,Oil leak near lambda sensor,Oil leak,engine,fluid_leak,medium,medium,"[""1.6_FSI""]",2005,,A lot of oil is dripping down near the lambda sensor plug.,Possible valve cover gasket or other seal leak,Trace and repair source of oil leak,"[""Oil drips on driveway"", ""Burning oil smell""]",Check area around lambda sensor and valve cover for oil residue.,1,1,"[{""video_id"": ""Ka4-WywWG9U"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
pcv_valve_failure,PCV valve failure causing boost leak,PCV valve,engine,chronic_failure,medium,high,"[""2.0_TFSI""]",,,Boost leak and car not boosting correctly.,Faulty Positive Crankcase Ventilation valve,Replace PCV valve,"[""Boost pressure loss"", ""Oil consumption""]",,1,1,"[{""video_id"": ""AbWMQSN1bVA"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
vacuum_pump_oil_leak,Vacuum pump oil leak,Vacuum pump leak,engine,fluid_leak,medium,high,"[""2.0_TFSI""]",,,Oil leaking on the right-hand side of the engine.,Vacuum pump seal failure,Replace vacuum pump or seal,"[""Oil spot under car"", ""Reduced brake booster assistance""]",Inspect vacuum pump area on engine for oil accumulation.,1,1,"[{""video_id"": ""AbWMQSN1bVA"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
cam_follower_wear,High-pressure fuel pump cam follower wear,Cam follower wear,fuel,wear_item,high,high,"[""2.0_TFSI""]",,,"Can cause severe engine damage if it fails, often requiring preventative replacement.",,,[],,1,1,"[{""video_id"": ""AbWMQSN1bVA"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
exhaust_back_box_failure,Exhaust back box breakage,Exhaust breakage,exhaust,structural,medium,high,"[""2.0_TFSI""]",,,The exhaust back box broke off.,,,[],,1,1,"[{""video_id"": ""AbWMQSN1bVA"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
thermostat_failure,Thermostat failure,Thermostat failure,cooling,chronic_failure,medium,high,"[""2.0_TFSI""]",,,Car does not reach or maintain proper operating temperature (90 degrees).,,,[],,1,1,"[{""video_id"": ""AbWMQSN1bVA"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
electrical_system_faults,Common electrical system faults,Electrical faults,electrical,intermittent_fault,medium,high,[],,,Multiple electrical components may malfunction.,,,[],,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,"Consolidated from multiple specific electrical issues (central locking, window regulator, seat sensor, ABS/ESP sensors, brake light switch, light condensation).",1
water_leaking_into_interior,Water leaking into interior,Water leak,body,fluid_leak,medium,high,[],,,Water leaks into the car's interior.,,,[],,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
