issue_id,label,label_short,system_component,issue_type,severity,confidence,affected_engines,affected_years,onset_km_range,symptom,cause,fix,warning_signs,inspection_advice,mention_count,distinct_channel_count,source_videos,source,data_quality,notes,corroboration_count
water_pump_thermostat_leak,Water pump and thermostat housing leak,Coolant Leak,cooling,fluid_leak,medium,high,"[""1.8_TSI"", ""2.0_TSI""]",,,"Coolant leak identified during service, noted as a common VW problem. Minor coolant leak developing into a more substantial problem, potentially leading to engine overheating.",Plastic housing prone to failure,,"[""Visible coolant loss"", ""Overheating risk""]",Check for coolant residue around water pump and thermostat housing.,2,1,"[{""video_id"": ""nvcpoOwqwhI"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}, {""video_id"": ""Ud-hCsHR8I8"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,high,Merged 'Thermostat or water pump leak' and 'Water pump plastic housing prone to failure'.,2
water_pump_thermostat_leak,Water pump and thermostat housing leak,Coolant Leak,cooling,fluid_leak,medium,high,"[""1.8_TSI"", ""2.0_TSI""]",,,"Coolant leak identified during service, noted as a common VW problem. Minor coolant leak developing into a more substantial problem, potentially leading to engine overheating.",Plastic housing prone to failure,,"[""Visible coolant loss"", ""Overheating risk""]",Check for coolant residue around water pump and thermostat housing.,2,1,"[{""video_id"": ""nvcpoOwqwhI"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}, {""video_id"": ""Ud-hCsHR8I8"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,high,Merged 'Thermostat or water pump leak' and 'Water pump plastic housing prone to failure'.,2
carbon_buildup_intake_valves,Excessive carbon buildup on intake valves,Carbon Buildup,engine,chronic_failure,medium,high,"[""EA888"", ""1.4_TSI""]",,,"Reduced engine performance, rough idle, misfires, or gradual loss of power.",Direct injection design allowing oil vapor and blow-by to deposit on valves.,Walnut blasting or chemical cleaning of intake valves.,"[""Rough idle"", ""Loss of power"", ""Misfires""]",Check for carbon deposits via borescope inspection of intake valves.,2,1,"[{""video_id"": ""Ud-hCsHR8I8"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}, {""video_id"": ""nNJ1RNB9wK0"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,high,Common in direct injection petrol engines without port fuel injection.,2
carbon_buildup_intake_valves,Excessive carbon buildup on intake valves,Carbon Buildup,engine,chronic_failure,medium,high,"[""EA888"", ""1.4_TSI""]",,,"Reduced engine performance, rough idle, misfires, or gradual loss of power.",Direct injection design allowing oil vapor and blow-by to deposit on valves.,Walnut blasting or chemical cleaning of intake valves.,"[""Rough idle"", ""Loss of power"", ""Misfires""]",Check for carbon deposits via borescope inspection of intake valves.,2,1,"[{""video_id"": ""Ud-hCsHR8I8"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}, {""video_id"": ""nNJ1RNB9wK0"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,high,Common in direct injection petrol engines without port fuel injection.,2
sunroof_creaking_leaking_cracking,"Sunroof creaking, leaking, and cracking",Sunroof Issues,body,structural,medium,high,"[""all""]",,,"Creaking noises, water leaks, and cracking of the panoramic sunroof plastic surround.",Plastic frame cracking or seal failure.,"Replace sunroof frame or seals, apply lubricant to tracks.","[""Creaking noises"", ""Water stains on headliner"", ""Visible cracks""]",Inspect sunroof frame for cracks and check for water damage on headliner.,2,1,"[{""video_id"": ""Ud-hCsHR8I8"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}, {""video_id"": ""TxQX5uAQnV8"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,high,Particularly affects panoramic sunroof models.,2
early_turbo_failure,Early turbocharger failure,Turbo Failure,engine,chronic_failure,high,medium,"[""1.8_TSI"", ""2.0_TSI""]",first 1 and 1 half years of manufacture,,"Drastic loss of power, poor acceleration, exhaust smoke, and a distinctive whining noise.",Early design or manufacturing defect in turbocharger components.,Replace turbocharger with updated revision.,"[""Whining noise"", ""Loss of power"", ""Exhaust smoke"", ""Loss of boost"", ""Unusual turbo noises"", ""Check engine light""]",Listen for unusual turbo noises and check for excessive exhaust smoke. Check turbo for shaft play and listen for unusual noises during test drive.,2,1,"[{""video_id"": ""Ud-hCsHR8I8"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}, {""video_id"": ""TxQX5uAQnV8"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,Specific to early revisions; later models may have addressed this.,2
sunroof_creaking_leaking_cracking,"Sunroof creaking, leaking, and cracking",Sunroof Issues,body,structural,medium,high,"[""all""]",,,"Creaking noises, water leaks, and cracking of the panoramic sunroof plastic surround.",Plastic frame cracking or seal failure.,"Replace sunroof frame or seals, apply lubricant to tracks.","[""Creaking noises"", ""Water stains on headliner"", ""Visible cracks""]",Inspect sunroof frame for cracks and check for water damage on headliner.,2,1,"[{""video_id"": ""Ud-hCsHR8I8"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}, {""video_id"": ""TxQX5uAQnV8"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,high,Particularly affects panoramic sunroof models.,2
water_pump_thermostat_housing_leak,Water pump and thermostat housing leak,Coolant Leak,cooling,fluid_leak,medium,high,"[""1.4_TSI"", ""1.8_TSI"", ""2.0_TSI""]",,,Coolant loss and overheating due to leaking plastic water pump or thermostat housing.,Plastic housing cracking or failing.,Replace water pump and/or thermostat housing assembly.,"[""Low coolant level"", ""Overheating"", ""Coolant puddles under car"", ""Sweet smell""]",Check coolant level and for signs of leaks around the thermostat and water pump housing.,2,1,"[{""video_id"": ""nNJ1RNB9wK0"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}, {""video_id"": ""s_hLRII-tBU"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,high,Common failure point on EA211 and EA888 engines.,2
cooling_system_leaks,Water pump or thermostat housing leaks,Coolant leaks,cooling,fluid_leak,medium,high,"[""1.0_TSI"", ""1.2_TSI"", ""1.4_TSI"", ""1.5_TSI"", ""1.6_TDI"", ""1.8_TSI"", ""2.0_TDI"", ""2.0_TSI""]",,,"Slowly dripping coolant, dropping coolant level, sweet smell under the hood, or moisture around the engine.",Plastic housing failure,Replace water pump and/or thermostat assembly,"[""Coolant level drop"", ""Sweet smell"", ""Visible moisture""]",Check for coolant residue around the water pump and thermostat housing.,2,1,"[{""video_id"": ""ADUK5PFB4k4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""list_format""}, {""video_id"": ""NVlT0G8sUPA"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""organic""}]",youtube,high,Merged from 'Plastic water pump/thermostat leak' (specific to EA888) and broader 'Water pump or thermostat housing leaks'.,2
cooling_system_leaks,Water pump or thermostat housing leaks,Coolant leaks,cooling,fluid_leak,medium,high,"[""1.0_TSI"", ""1.2_TSI"", ""1.4_TSI"", ""1.5_TSI"", ""1.6_TDI"", ""1.8_TSI"", ""2.0_TDI"", ""2.0_TSI""]",,,"Slowly dripping coolant, dropping coolant level, sweet smell under the hood, or moisture around the engine.",Plastic housing failure,Replace water pump and/or thermostat assembly,"[""Coolant level drop"", ""Sweet smell"", ""Visible moisture""]",Check for coolant residue around the water pump and thermostat housing.,2,1,"[{""video_id"": ""ADUK5PFB4k4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""list_format""}, {""video_id"": ""NVlT0G8sUPA"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""organic""}]",youtube,high,Merged from 'Plastic water pump/thermostat leak' (specific to EA888) and broader 'Water pump or thermostat housing leaks'.,2
camshaft_pulley_failure,Camshaft pulley may break due to unsecured nuts,Camshaft pulley failure,engine,structural,high,high,"[""1.2_TSI"", ""1.4_TSI""]",,,Recall due to unsecured camshaft adjustment nuts potentially causing pulley failure.,Unsecured camshaft adjustment nuts,Recall repair,"[""Engine noise"", ""Check engine light""]","Check for open recall status, listen for unusual engine noises.",1,1,"[{""video_id"": ""ftdK1Rg2ob8"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,high,Subject to official recall.,1
airbag_pretensioner_failure,Airbag and seatbelt pretensioner failure,Airbag pretensioner fault,other,sensor_fault,high,high,"[""all""]",,,Recall for airbags and seatbelt pretensioners that might not deploy in an accident.,,Recall repair,"[""Airbag warning light""]","Check for open recall status, verify airbag warning light functions and turns off.",1,1,"[{""video_id"": ""ftdK1Rg2ob8"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,high,Subject to official recall.,1
fuel_rail_leak,Fuel rail gasoline leak,Fuel rail leak,fuel,fluid_leak,high,high,"[""all""]",,,Recall due to a suspect fuel rail potentially leaking gasoline.,Suspect fuel rail,Recall repair,"[""Fuel smell"", ""Visible leak""]","Check for open recall status, inspect fuel rail area for leaks or smell.",1,1,"[{""video_id"": ""ftdK1Rg2ob8"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,high,Subject to official recall.,1
camshaft_pulley_failure,Camshaft pulley may break due to unsecured nuts,Camshaft pulley failure,engine,structural,high,high,"[""1.2_TSI"", ""1.4_TSI""]",,,Recall due to unsecured camshaft adjustment nuts potentially causing pulley failure.,Unsecured camshaft adjustment nuts,Recall repair,"[""Engine noise"", ""Check engine light""]","Check for open recall status, listen for unusual engine noises.",1,1,"[{""video_id"": ""ftdK1Rg2ob8"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,high,Subject to official recall.,1
airbag_pretensioner_failure,Airbag and seatbelt pretensioner failure,Airbag pretensioner fault,other,sensor_fault,high,high,[],,,Recall for airbags and seatbelt pretensioners that might not deploy in an accident.,,Recall repair,"[""Airbag warning light""]","Check for open recall status, verify airbag warning light functions and turns off.",1,1,"[{""video_id"": ""ftdK1Rg2ob8"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,high,Subject to official recall.,1
fuel_rail_leak,Fuel rail gasoline leak,Fuel rail leak,fuel,fluid_leak,high,high,[],,,Recall due to a suspect fuel rail potentially leaking gasoline.,Suspect fuel rail,Recall repair,"[""Fuel smell"", ""Visible leak""]","Check for open recall status, inspect fuel rail area for leaks or smell.",1,1,"[{""video_id"": ""ftdK1Rg2ob8"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,high,Subject to official recall.,1
child_safety_lock_disengagement,Child safety locks may disengage,Child lock fault,body,intermittent_fault,medium,high,[],,,Recall for child safety locks that might suddenly disengage.,,Recall repair,"[""Child lock not engaging""]","Check for open recall status, test child safety lock function.",1,1,"[{""video_id"": ""ftdK1Rg2ob8"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,high,Subject to official recall.,1
child_safety_lock_disengagement,Child safety locks may disengage,Child lock fault,body,intermittent_fault,medium,high,[],,,Recall for child safety locks that might suddenly disengage.,,Recall repair,"[""Child lock not engaging""]","Check for open recall status, test child safety lock function.",1,1,"[{""video_id"": ""ftdK1Rg2ob8"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,high,Subject to official recall.,1
coolant_leak_thermostat_housing,Plastic thermostat housing cracks,Thermostat Leak,cooling,fluid_leak,medium,high,"[""1.4_TSI""]",,,Coolant leaks from the integrated thermostat housing and water pump assembly.,Cracking of plastic thermostat housing.,Replace thermostat housing and water pump assembly.,"[""Coolant loss"", ""Overheating"", ""Sweet smell""]",Inspect thermostat housing for cracks or coolant residue.,1,1,"[{""video_id"": ""nNJ1RNB9wK0"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,high,Common failure point on EA211 engines.,1
wastegate_actuator_rattle,Turbo wastegate actuator rattle,Wastegate Rattle,engine,noise,medium,high,"[""1.4_TSI""]",,,Wastegate rattle leads to inconsistent boost pressure and a loss of power.,Wear or play in wastegate actuator linkage.,Replace turbocharger or adjust/replace wastegate actuator.,"[""Rattling noise from turbo"", ""Loss of power"", ""Boost fluctuations""]",Listen for rattling from turbo area at idle or during throttle lift-off.,1,1,"[{""video_id"": ""nNJ1RNB9wK0"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,high,,1
excessive_oil_consumption,Excessive engine oil consumption,Oil Consumption,engine,chronic_failure,medium,high,"[""1.4_TSI""]",,,The engine consumes oil at a higher than normal rate.,Piston ring wear or valve stem seal leakage.,"Top up oil regularly; in severe cases, engine overhaul may be needed.","[""Low oil level between changes"", ""Blue smoke from exhaust""]",Check oil level and condition; look for blue smoke during acceleration.,1,1,"[{""video_id"": ""nNJ1RNB9wK0"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,high,Monitor oil level closely between service intervals.,1
wastegate_actuator_rattle,Turbo wastegate actuator rattle,Wastegate Rattle,engine,noise,medium,high,"[""1.4_TSI""]",,,Wastegate rattle leads to inconsistent boost pressure and a loss of power.,Wear or play in wastegate actuator linkage.,Replace turbocharger or adjust/replace wastegate actuator.,"[""Rattling noise from turbo"", ""Loss of power"", ""Boost fluctuations""]",Listen for rattling from turbo area at idle or during throttle lift-off.,1,1,"[{""video_id"": ""nNJ1RNB9wK0"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,high,,1
excessive_oil_consumption,Excessive engine oil consumption,Oil Consumption,engine,chronic_failure,medium,high,"[""1.4_TSI""]",,,The engine consumes oil at a higher than normal rate.,Piston ring wear or valve stem seal leakage.,"Top up oil regularly; in severe cases, engine overhaul may be needed.","[""Low oil level between changes"", ""Blue smoke from exhaust""]",Check oil level and condition; look for blue smoke during acceleration.,1,1,"[{""video_id"": ""nNJ1RNB9wK0"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,high,Monitor oil level closely between service intervals.,1
rear_suspension_solid_beam,Solid rear beam on TDI models,Solid rear beam,suspension,structural,low,high,"[""1.6_TDI"", ""2.0_TDI""]",2015,,"The vehicle has a solid rear beam suspension instead of independent rear suspension, affecting aftermarket part compatibility.",Cost-saving design change,,[],Check rear suspension type if planning modifications.,1,1,"[{""video_id"": ""nDkdFw4z1UE"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""organic""}]",youtube,high,,1
fuel_tank_clearance_issue,Low suspension risks fuel tank contact,Fuel tank clearance,fuel,structural,medium,high,"[""1.6_TDI"", ""2.0_TDI""]",2015,,The DEF and diesel fuel tank placement limits suspension travel and risks damage if the vehicle is lowered excessively.,Packaging design,Avoid excessive lowering or use modified components,"[""Suspension contact noises"", ""Fuel tank damage""]",Inspect fuel tank for contact marks if vehicle is lowered.,1,1,"[{""video_id"": ""nDkdFw4z1UE"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""organic""}]",youtube,high,,1
rear_shock_mount_welded_nut,Welded nut on rear shock mount,Welded shock nut,suspension,structural,low,high,"[""1.6_TDI"", ""2.0_TDI""]",2015,,"The nut on the lower rear shock mount is welded to the control arm, complicating removal if the bolt is seized.",Manufacturing design,Cut or drill out seized bolt,"[""Seized suspension bolts""]",Check for corrosion on rear shock mount bolts.,1,1,"[{""video_id"": ""nDkdFw4z1UE"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""organic""}]",youtube,high,,1
fuel_tank_clearance_issue,Low suspension risks fuel tank contact,Fuel tank clearance,fuel,structural,medium,high,"[""1.6_TDI"", ""2.0_TDI""]",2015,,The DEF and diesel fuel tank placement limits suspension travel and risks damage if the vehicle is lowered excessively.,Packaging design,Avoid excessive lowering or use modified components,"[""Suspension contact noises"", ""Fuel tank damage""]",Inspect fuel tank for contact marks if vehicle is lowered.,1,1,"[{""video_id"": ""nDkdFw4z1UE"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""organic""}]",youtube,high,,1
rear_suspension_solid_beam,Solid rear beam on TDI models,Solid rear beam,suspension,structural,low,high,"[""1.6_TDI"", ""2.0_TDI""]",2015,,"The vehicle has a solid rear beam suspension instead of independent rear suspension, affecting aftermarket part compatibility.",Cost-saving design change,,[],Check rear suspension type if planning modifications.,1,1,"[{""video_id"": ""nDkdFw4z1UE"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""organic""}]",youtube,high,,1
rear_shock_mount_welded_nut,Welded nut on rear shock mount,Welded shock nut,suspension,structural,low,high,"[""1.6_TDI"", ""2.0_TDI""]",2015,,"The nut on the lower rear shock mount is welded to the control arm, complicating removal if the bolt is seized.",Manufacturing design,Cut or drill out seized bolt,"[""Seized suspension bolts""]",Check for corrosion on rear shock mount bolts.,1,1,"[{""video_id"": ""nDkdFw4z1UE"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""organic""}]",youtube,high,,1
