issue_id,label,label_short,system_component,issue_type,severity,confidence,affected_engines,affected_years,onset_km_range,symptom,cause,fix,warning_signs,inspection_advice,mention_count,distinct_channel_count,source_videos,source,data_quality,notes,corroboration_count
stone_chips_front_bonnet,Stone chips on bonnet leading edge,Bonnet stone chips,body,wear_item,low,medium,"[""1.0_ETSI"", ""1.0_TSI"", ""1.4_EHYBRID"", ""1.5_ETSI"", ""1.5_TSI"", ""2.0_TDI"", ""2.0_TSI""]",,,The front end is prone to picking up stone chips along the leading edge of the bonnet.,Paint/design vulnerability,Paint protection film or touch-up,"[""Paint chips on front bonnet edge""]",Inspect front bonnet leading edge for stone chip damage.,1,1,"[{""video_id"": ""zWCiJW8C63U"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
excessive_road_noise,Excessive road noise at motorway speeds,Road noise,body,noise,low,medium,"[""1.0_ETSI"", ""1.0_TSI"", ""1.4_EHYBRID"", ""1.5_ETSI"", ""1.5_TSI"", ""2.0_TDI"", ""2.0_TSI""]",,,"The driver notices a surprising amount of road noise at motorway speeds, detracting from the car's refinement.",,,"[""Loud tire roar on highways""]",Conduct a test drive at sustained motorway speeds to evaluate cabin noise levels.,1,1,"[{""video_id"": ""nFsGTPz5800"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,Expanded affected engines based on body/common platform assumption.,1
dcc_adaptive_suspension_failure,Expensive DCC adaptive suspension failure,DCC failure,suspension,chronic_failure,high,high,"[""1.0_ETSI"", ""1.0_TSI"", ""1.4_EHYBRID"", ""1.5_ETSI"", ""1.5_TSI"", ""2.0_TDI"", ""2.0_TSI""]",,,Very expensive repair costs when the adaptive suspension system goes wrong.,,,"[""Erratic damping"", ""Suspension warning light""]",Check for fault codes and test all suspension modes if equipped.,1,1,"[{""video_id"": ""EryhYgmqNAk"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,Only affects vehicles with optional DCC.,1
excessive_road_noise,Excessive road noise at motorway speeds,Road noise,body,noise,low,medium,"[""1.4_EHYBRID""]",,,"The driver notices a surprising amount of road noise at motorway speeds, detracting from the car's refinement.",,,"[""Loud tire roar on highways""]",Conduct a test drive at sustained motorway speeds to evaluate cabin noise levels.,1,1,"[{""video_id"": ""nFsGTPz5800"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
glossy_plastic_fingerprints_dust,Glossy plastic attracts fingerprints and dust,Fingerprint magnet,body,other,low,high,"[""1.4_EHYBRID""]",,,"The glossy black plastic trim on the dashboard gets dirty easily, showing fingerprints and dust marks.",Material choice,Regular cleaning with microfiber cloth.,"[""Visible smudges and dust on dashboard""]",Inspect interior trim under bright light for cleanliness and wear.,1,1,"[{""video_id"": ""nFsGTPz5800"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,high,,1
phev_boot_cable_storage,No dedicated storage for PHEV charging cables,No cable storage,body,structural,low,high,"[""1.4_EHYBRID""]",,,"There is no dedicated storage compartment for the charging cables in the plug-in hybrid version, forcing them to take up boot space.",Design omission,Use aftermarket storage bag or place cables in boot.,"[""Cables loose in boot""]",Check boot for included cables and assess available storage space.,1,1,"[{""video_id"": ""nFsGTPz5800"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,high,,1
infotainment_screen_failure,Infotainment screen lag or unresponsiveness,Infotainment lag,electrical,intermittent_fault,medium,high,"[""1.0_ETSI"", ""1.0_TSI"", ""1.4_EHYBRID"", ""1.5_ETSI"", ""1.5_TSI"", ""2.0_TDI"", ""2.0_TSI""]",2021 and 2022,,The infotainment screen is really laggy or unresponsive.,,,"[""Screen lag"", ""Unresponsive touch controls""]",Test all infotainment functions thoroughly during a test drive.,1,1,"[{""video_id"": ""EryhYgmqNAk"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
early_suspension_knocks,Suspension knocks and groans,Suspension noise,suspension,noise,medium,high,"[""1.0_ETSI"", ""1.0_TSI"", ""1.4_EHYBRID"", ""1.5_ETSI"", ""1.5_TSI"", ""2.0_TDI"", ""2.0_TSI""]",2021 and 2022,,"Noises, knocks, or groans from the front suspension, especially as mileage increases.",,,"[""Knocking sounds from front"", ""Groaning over bumps""]",Listen for suspension noises during a test drive over varied surfaces.,1,1,"[{""video_id"": ""EryhYgmqNAk"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
dcc_adaptive_suspension_failure,Expensive DCC adaptive suspension failure,DCC failure,suspension,chronic_failure,high,high,"[""1.0_ETSI"", ""1.0_TSI"", ""1.4_EHYBRID"", ""1.5_ETSI"", ""1.5_TSI"", ""2.0_TDI"", ""2.0_TSI""]",,,Very expensive repair costs when the adaptive suspension system goes wrong.,,,"[""Erratic damping"", ""Suspension warning light""]",Check for fault codes and test all suspension modes if equipped.,1,1,"[{""video_id"": ""EryhYgmqNAk"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,Only affects vehicles with optional DCC.,1
gte_battery_degradation,Plug-in hybrid battery degradation and failure,PHEV battery failure,electrical,wear_item,high,high,"[""1.4_EHYBRID""]",,,High likelihood of needing a very expensive battery replacement due to natural degradation over time.,Natural battery degradation,Battery replacement,"[""Reduced electric range"", ""Battery warning light""]",Check the high-voltage battery's state of health via diagnostic scan.,1,1,"[{""video_id"": ""EryhYgmqNAk"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
carbon_buildup_1_0_tsi,Carbon buildup on 1.0 TSI engine,Carbon buildup,engine,wear_item,medium,high,"[""1.0_TSI""]",,,Engine performance issues due to carbon buildup from direct injection.,Carbon buildup from direct injection,Intake valve cleaning,"[""Rough idle"", ""Reduced power"", ""Poor fuel economy""]",Consider a borescope inspection of the intake valves if mileage is high.,1,1,"[{""video_id"": ""EryhYgmqNAk"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
diesel_dpf_regeneration_issues,DPF regeneration failure on short trips,DPF clogging,exhaust,chronic_failure,high,high,"[""2.0_TDI""]",,,"Diesel particulate filter cannot complete regenerations due to short, stop-start journeys.",Short trips preventing active regeneration,Forced regeneration or DPF replacement,"[""DPF warning light"", ""Loss of power"", ""Increased fuel consumption""]",Check for DPF-related fault codes and soot/ash load levels via scan tool.,1,1,"[{""video_id"": ""EryhYgmqNAk"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
manual_gear_change_notchy,Notchy manual gear change,Notchy gearbox,gearbox,intermittent_fault,low,high,"[""1.0_ETSI"", ""1.0_TSI"", ""1.5_ETSI"", ""1.5_TSI"", ""2.0_TDI""]",2019,,"The manual gear change feels notchy and imprecise, detracting from driving smoothness.",,,"[""Notchy shifting feel"", ""Imprecise gear engagement""]","Test all gears thoroughly during a test drive, especially when cold.",1,1,"[{""video_id"": ""A2gnwh7qYCk"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
haptic_steering_wheel_controls,Haptic steering wheel control usability,Poor haptic controls,electrical,intermittent_fault,low,high,"[""2.0_TSI""]",,,Requires more presses and taking eyes off the road to operate climate controls.,,,"[""Frustrating control operation"", ""Distracting interface""]",Spend time operating the steering wheel controls during a test drive.,1,1,"[{""video_id"": ""B573CeuGMhM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
glossy_plastic_fingerprints_dust,Glossy plastic attracts fingerprints and dust,Fingerprint magnet,body,other,low,high,"[""1.4_EHYBRID""]",,,"The glossy black plastic trim on the dashboard gets dirty easily, showing fingerprints and dust marks.",Material choice,Regular cleaning with microfiber cloth.,"[""Visible smudges and dust on dashboard""]",Inspect interior trim under bright light for cleanliness and wear.,1,1,"[{""video_id"": ""nFsGTPz5800"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,high,,1
phev_boot_cable_storage,No dedicated storage for PHEV charging cables,No cable storage,body,structural,low,high,"[""1.4_EHYBRID""]",,,"There is no dedicated storage compartment for the charging cables in the plug-in hybrid version, forcing them to take up boot space.",Design omission,Use aftermarket storage bag or place cables in boot.,"[""Cables loose in boot""]",Check boot for included cables and assess available storage space.,1,1,"[{""video_id"": ""nFsGTPz5800"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,high,,1
gte_battery_degradation,Plug-in hybrid battery degradation and failure,PHEV battery failure,electrical,wear_item,high,high,"[""1.4_EHYBRID""]",,,High likelihood of needing a very expensive battery replacement due to natural degradation over time.,Natural battery degradation,Battery replacement,"[""Reduced electric range"", ""Battery warning light""]",Check the high-voltage battery's state of health via diagnostic scan.,1,1,"[{""video_id"": ""EryhYgmqNAk"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
carbon_buildup_1_0_tsi,Carbon buildup on 1.0 TSI engine,Carbon buildup,engine,wear_item,medium,high,"[""1.0_TSI""]",,,Engine performance issues due to carbon buildup from direct injection.,Carbon buildup from direct injection,Intake valve cleaning,"[""Rough idle"", ""Reduced power"", ""Poor fuel economy""]",Consider a borescope inspection of the intake valves if mileage is high.,1,1,"[{""video_id"": ""EryhYgmqNAk"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
diesel_dpf_regeneration_issues,DPF regeneration failure on short trips,DPF clogging,exhaust,chronic_failure,high,high,"[""2.0_TDI""]",,,"Diesel particulate filter cannot complete regenerations due to short, stop-start journeys.",Short trips preventing active regeneration,Forced regeneration or DPF replacement,"[""DPF warning light"", ""Loss of power"", ""Increased fuel consumption""]",Check for DPF-related fault codes and soot/ash load levels via scan tool.,1,1,"[{""video_id"": ""EryhYgmqNAk"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
manual_gear_change_notchy,Notchy manual gear change,Notchy gearbox,gearbox,intermittent_fault,low,high,"[""1.0_ETSI"", ""1.0_TSI"", ""1.5_ETSI"", ""1.5_TSI"", ""2.0_TDI""]",2019,,"The manual gear change feels notchy and imprecise, detracting from driving smoothness.",,,"[""Notchy shifting feel"", ""Imprecise gear engagement""]","Test all gears thoroughly during a test drive, especially when cold.",1,1,"[{""video_id"": ""A2gnwh7qYCk"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
haptic_steering_wheel_controls,Haptic steering wheel control usability,Poor haptic controls,electrical,intermittent_fault,low,high,"[""2.0_TSI""]",,,Requires more presses and taking eyes off the road to operate climate controls.,,,"[""Frustrating control operation"", ""Distracting interface""]",Spend time operating the steering wheel controls during a test drive.,1,1,"[{""video_id"": ""B573CeuGMhM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
brake_melting,Brake melting under track use,Brake overheating,brakes,wear_item,high,high,"[""2.0_TSI""]",,,"Brakes melted, causing the car to be off the road for a couple of weeks.",Extreme track use,Upgraded brake components,"[""Severe brake fade"", ""Burning smell"", ""Brake pedal sponginess""]","Inspect brake pads, discs, and fluid condition if car has seen track use.",1,1,"[{""video_id"": ""B573CeuGMhM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,Primarily a concern for vehicles used on track.,1
sunroof_operation_failure,Sunroof fails to open or close,Sunroof,body,intermittent_fault,low,medium,"[""2.0_TSI""]",,,The sunroof opened one day and could not be closed for a couple of days.,,,[],,1,1,"[{""video_id"": ""2cfJPerhPss"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""organic""}]",youtube,medium,,1
turbocharger_failure,Turbocharger failure,Turbo failure,engine,chronic_failure,high,high,"[""EA888 Gen 1"", ""EA888 Gen 2"", ""EA888 Gen 3""]","pre-Mark 7, early Mark 7 generation",,Loss of boost pressure and potential turbocharger seizure.,Turbocharger design or component wear,Turbocharger replacement,"[""Loss of power"", ""Whining or grinding noises from turbo"", ""Excessive smoke from exhaust""]","Check for turbo shaft play, oil leaks, and listen for unusual noises.",1,1,"[{""video_id"": ""ADUK5PFB4k4"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""list_format""}]",youtube,high,Merged 'turbo_failure_gen1_gen2' and 'early_mk7_turbo_failure' as same component failure across generations.,1
timing_chain_tensioner_failure,Timing chain tensioner failure,Timing chain,engine,chronic_failure,high,high,"[""EA888 Gen 1"", ""EA888 Gen 2""]",pre-Mark 7,,Potential for catastrophic engine damage from timing chain failure.,Tensioner design flaw,Timing chain and tensioner replacement,"[""Rattling noise from engine on startup"", ""Check engine light""]",Check service history for timing chain replacement; listen for startup rattle.,1,1,"[{""video_id"": ""ADUK5PFB4k4"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""list_format""}]",youtube,high,Well-documented issue in earlier EA888 generations.,1
carbon_buildup_intake_valves,Carbon buildup on intake valves,Carbon buildup,engine,wear_item,medium,high,"[""EA888 Gen 1"", ""EA888 Gen 2""]",pre-Mark 7,,Engine runs rough or loses power due to intake valve deposits.,Direct injection fuel system design,Intake valve cleaning service,"[""Rough idle"", ""Loss of power"", ""Poor fuel economy""]",Consider intake valve inspection if symptoms present.,1,1,"[{""video_id"": ""ADUK5PFB4k4"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""list_format""}]",youtube,high,Common in direct injection engines without port fuel injection.,1
brake_melting,Brake melting under track use,Brake overheating,brakes,wear_item,high,high,"[""2.0_TSI""]",,,"Brakes melted, causing the car to be off the road for a couple of weeks.",Extreme track use,Upgraded brake components,"[""Severe brake fade"", ""Burning smell"", ""Brake pedal sponginess""]","Inspect brake pads, discs, and fluid condition if car has seen track use.",1,1,"[{""video_id"": ""B573CeuGMhM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,Primarily a concern for vehicles used on track.,1
electrical_system_intermittent_faults,Electrical system intermittent faults,Electrical faults,electrical,intermittent_fault,medium,medium,"[""2.0_TSI""]",,,"Infotainment system malfunction, travel assist errors, and steering wheel issues reported.",,,"[""Travel assist warning message"", ""System deactivation"", ""Infotainment screen flashing""]",Check for any driver assistance or infotainment system fault codes.,1,1,"[{""video_id"": ""2cfJPerhPss"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""organic""}]",youtube,medium,"Merged travel assist errors, steering wheel replacement, and infotainment malfunction as related electrical/intermittent issues from same source.",1
sunroof_operation_failure,Sunroof fails to open or close,Sunroof,body,intermittent_fault,low,medium,"[""2.0_TSI""]",,,The sunroof opened one day and could not be closed for a couple of days.,,,[],,1,1,"[{""video_id"": ""2cfJPerhPss"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""organic""}]",youtube,medium,,1
body_panel_misalignment,Front bumper misalignment at delivery,Bumper misalignment,body,structural,low,medium,"[""2.0_TSI""]",,,There was a relatively large gap between the headlight and the bumper on the passenger side.,,,[],Check panel gaps around front bumper and headlights.,1,1,"[{""video_id"": ""2cfJPerhPss"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""organic""}]",youtube,medium,,1
headlight_foreign_object,Foreign object inside headlight assembly,Headlight debris,body,other,low,medium,"[""2.0_TSI""]",,,"A small piece of plastic was loose inside the passenger front headlight, bouncing around when driving.",,,[],Inspect headlight assemblies for loose debris or rattling sounds.,1,1,"[{""video_id"": ""2cfJPerhPss"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""organic""}]",youtube,medium,,1
carbon_buildup_intake_valves,Carbon buildup on intake valves,Carbon buildup,engine,wear_item,medium,high,"[""EA888 Gen 1"", ""EA888 Gen 2""]",pre-Mark 7,,Engine runs rough or loses power due to intake valve deposits.,Direct injection fuel system design,Intake valve cleaning service,"[""Rough idle"", ""Loss of power"", ""Poor fuel economy""]",Consider intake valve inspection if symptoms present.,1,1,"[{""video_id"": ""ADUK5PFB4k4"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""list_format""}]",youtube,high,Common in direct injection engines without port fuel injection.,1
timing_chain_tensioner_failure,Timing chain tensioner failure,Timing chain,engine,chronic_failure,high,high,"[""EA888 Gen 1"", ""EA888 Gen 2""]",pre-Mark 7,,Potential for catastrophic engine damage from timing chain failure.,Tensioner design flaw,Timing chain and tensioner replacement,"[""Rattling noise from engine on startup"", ""Check engine light""]",Check service history for timing chain replacement; listen for startup rattle.,1,1,"[{""video_id"": ""ADUK5PFB4k4"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""list_format""}]",youtube,high,Well-documented issue in earlier EA888 generations.,1
turbocharger_failure,Turbocharger failure,Turbo failure,engine,chronic_failure,high,high,"[""EA888 Gen 1"", ""EA888 Gen 2"", ""EA888 Gen 3""]","pre-Mark 7, early Mark 7 generation",,Loss of boost pressure and potential turbocharger seizure.,Turbocharger design or component wear,Turbocharger replacement,"[""Loss of power"", ""Whining or grinding noises from turbo"", ""Excessive smoke from exhaust""]","Check for turbo shaft play, oil leaks, and listen for unusual noises.",1,1,"[{""video_id"": ""ADUK5PFB4k4"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""list_format""}]",youtube,high,Merged 'turbo_failure_gen1_gen2' and 'early_mk7_turbo_failure' as same component failure across generations.,1
